# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/01 - I Love Ya.mp3
# position_ms	bpm	beat_number
457047	122.00	2
457539	122.00	3
458031	122.00	4
458522	122.00	1
459014	122.00	2
459506	122.00	3
459998	122.00	4
460490	122.00	1
460981	122.00	2
461473	122.00	3
461965	122.00	4
462457	122.00	1
462949	122.00	2
463440	122.00	3
463932	122.00	4
464424	122.00	1
464916	122.00	2
465407	122.00	3
465899	122.00	4
466391	122.00	1
466883	122.00	2
467375	122.00	3
467867	122.00	4
468358	122.00	1
468850	122.00	2
469342	122.00	3
469834	122.00	4
470325	122.00	1
470817	122.00	2
